UUID;Word;Description;
6ebb532b-4f11-4c4a-97db-480902159bc8;Afternoon;Tree;
5b325677-18b1-4069-bf5a-0083df645425;Tree;Evening;
c8f295bf-c34c-4b8c-80ad-2569d21ea2a5;Kiwi;Tree;
248cb000-24f6-4071-a236-79659434e6ba;Tree;Apple;
868c4ec6-dbfb-4753-b6a4-59cc3c59c03d;Tree;Banana;
4e0c7564-f2c9-44c8-a1b2-714483f6526a;Tree;Lemon;
f22f93d2-94d5-48b9-9575-2c67f99c6fce;Honeydew;Afternoon;
2c6befec-667b-466d-b2d2-8512ce8a0d8f;Honeydew;Kiwi;
44878c50-987a-4cd6-ab56-221bc898fab8;Morning;Evening;
732950a6-97eb-46cc-a1f8-691c56779d08;Evening;Apple;
49189542-bdcd-45b0-ab43-f1e9490332e7;Tree;Lemon;
3b3e9e33-8ab5-455c-b205-eb0792836176;Evening;Tree;
cfefa851-f7bc-4688-a790-1e664e0fae5b;Apple;Apple;
8e8e345d-333e-4182-958c-e38a014aad2c;Tree;Grape;
c06711be-cb35-4c59-8795-25bd78819d05;Banana;Banana;
9fe597c8-dd43-4282-86e5-d167ecdb5bb2;Banana;Afternoon;
937ef2bd-62a7-4c1b-a74c-b23881936ede;Night;Night;
dd3f54d4-a55c-4e6a-991a-8e21c9668e25;Night;Grape;
e5637e83-6261-4eb7-a3b7-b36614db11f5;Night;Honeydew;
54f469b6-d238-4507-84bd-82b636392256;Night;Tree;
b9622675-2a7a-4c9a-ba49-6f7c75557196;Morning;Evening;
77eccaa0-277e-4ba4-8389-b0f52a06eb63;Kiwi;Banana;
7f3c1aef-b487-430a-8fda-095547596ff3;Banana;Night;
599ac680-f4f6-41ce-9dee-6a15ba855db1;Afternoon;Tree;
4c02461c-8c1f-4010-8d22-a825d7cdbc00;Lemon;Evening;
6adb921e-4e77-4111-88c7-0d61665c7ed9;Evening;Honeydew;
af453e18-14c2-49ea-97fc-7c53baaabce8;Tree;Lemon;
44f612b9-a9c6-49c9-9858-f7b2a4560659;Grape;Honeydew;
390b52de-0c11-4568-9662-0b1fcbe4a7f1;Tree;Kiwi;
d04f44a4-0cc6-4fa3-899e-8b23237aea47;Lemon;Apple;
98b4c43a-62c1-453b-bf8b-1b3bd3dbe802;Night;Apple;
20ca7fec-2479-4c47-98d9-e114b977ddff;Kiwi;Honeydew;
81b7bc23-866b-47f0-82fd-c91c27c5d2ec;Night;Morning;
1b58d09b-a32a-4320-b137-49a5b8e27d78;Kiwi;Apple;
fd7f2a16-ad97-4fd3-97d4-f00a68cfb919;Apple;Morning;
59b1bed1-235c-448e-9140-d65360ac76b7;Banana;Afternoon;
08c07b71-e2d8-41c4-ad33-c30e383c2116;Honeydew;Afternoon;
d5d3600a-11df-4c3c-aeee-dadd22b9c1f0;Lemon;Tree;
b3106032-6840-42b4-82f9-f9b65365eec3;Lemon;Afternoon;
5c16a641-9252-4e7a-a7d5-4a3985edf8a2;Lemon;Lemon;
83c70c6e-aa45-4773-b607-5028d37280cf;Morning;Tree;
68064008-e4d7-410c-8fd5-21408a2e1038;Morning;Afternoon;
5eaa28fb-71df-42da-9715-99cb7be8bd7a;Night;Afternoon;
a573432f-886d-438a-8be2-f2bf6d995725;Apple;Apple;
ccd022cd-4a3b-44a1-bf15-6fe2b4daa812;Kiwi;Morning;
dca6e02c-1d0e-4a7f-8096-55b4e9e2ab95;Grape;Kiwi;
1a102ac4-e21c-41fb-b902-5735889b4fb4;Tree;Tree;
b3fbf9d4-c022-49ce-a980-7cb1ca5e617c;Lemon;Evening;
3f35f04d-7b51-4ec5-a8f7-8ba551ef1729;Afternoon;Night;
80d004ed-33fd-4a56-ab33-2cff1d2a7708;Grape;Afternoon;
e49e8357-c5a7-4c72-84e8-972901ae50ac;Night;Grape;
f646ecc9-b7cf-4b54-9a2e-6b1d76ad874e;Tree;Afternoon;
f9127bb9-9554-4411-9603-baca1eea5dd5;Morning;Banana;
42401f10-d643-436e-8f47-f9178eb2f4d6;Tree;Banana;
5ec81994-0f06-4949-b8ec-befe7abcd694;Honeydew;Banana;
16b5c317-4f46-465f-ac04-d48af9b5cb9c;Afternoon;Grape;
8ee9bd20-979c-4e0a-9e21-1d5a93ddc031;Morning;Kiwi;
27d7d0d7-fe97-4a29-a3f6-20001f2e2cac;Afternoon;Banana;
1d832355-6101-41b9-bb2a-a7494a93babc;Banana;Kiwi;
d44b5620-38ce-4501-b31d-247ad6d6ff4c;Tree;Evening;
378a4aba-1757-4e4a-95aa-734f644711eb;Evening;Evening;
be299bbe-edae-4023-bcd9-576f2bb435ca;Night;Morning;
8efd5c6d-9bd8-475c-889f-a9007593b105;Banana;Morning;
eccc146b-99bf-4a4e-a3ff-5c73b9af6c5a;Afternoon;Apple;
b6ba7425-fa64-4db8-ad40-506cbc1eb532;Honeydew;Night;
b5909e87-f835-4fde-bc7f-6f16a41526ae;Banana;Evening;
6bd6a0d3-d462-4d3e-b022-1623e3bb82b7;Night;Kiwi;
1ea8c9fd-b578-4ca8-b95a-3caf54c835fd;Morning;Honeydew;
4e0d91ba-662b-4db4-9276-628e687aa235;Banana;Evening;
34465ff9-b3dd-4786-a541-c354b471f523;Evening;Tree;
340d352d-9067-4577-9594-0767cf9f96c3;Apple;Afternoon;
cf4d147b-03c9-4e7e-ac48-66da75dbeee4;Honeydew;Morning;
cd48b6d9-fc13-4a48-80a4-d920b1bb5e33;Lemon;Banana;
62ad23f5-a06e-46f1-9800-ec2042b482a2;Tree;Banana;
86f63aa8-3aee-48fe-98bc-55144f4d4c48;Banana;Banana;
7f6be5d5-a914-46e3-8cdf-b148c6cda763;Kiwi;Morning;
fb66164a-2be0-4ee6-8e4b-6c938d919307;Lemon;Tree;
e8068309-d2b7-48e4-a240-c25253611572;Morning;Honeydew;
ff3845fd-e523-4b63-8989-fd58c6bcd1c9;Honeydew;Grape;
ad5941bf-8bfa-44d5-828a-5cbd2321abad;Apple;Apple;
f9aa9e94-7c7d-4305-a7e7-d3cfc37794bb;Apple;Evening;
3f80443a-b2c5-49db-9b96-f7341640808f;Morning;Grape;
a0b50735-a9cd-49eb-91a6-3405e887bd51;Tree;Night;
4e213907-dd95-46aa-b31c-139afe4193cb;Grape;Afternoon;
26514efe-c8c5-4c8e-8e81-b451b052658d;Night;Apple;
ad19b7d9-b327-4d8a-84b7-074a7210b67b;Night;Evening;
ddbcf9c6-6bb6-4eba-8a08-5f825c30df40;Tree;Afternoon;
dfaf9e0e-3f53-40f7-a513-8639bf06b09c;Grape;Honeydew;
28f2e6da-333c-4d73-a04d-17c92f3817fc;Lemon;Honeydew;
32181e21-442e-4ca0-aadc-3be38ec8a8dd;Morning;Honeydew;
4296a52f-a8a0-49f2-91c4-3ee0be433c03;Afternoon;Apple;
a0210db5-9cd7-4a4d-be9a-11b6d430ce50;Kiwi;Evening;
be6c6f63-dd85-43e5-b785-b04ce6e4ea98;Honeydew;Apple;
8618f31a-773c-4d8d-83c1-34e4d8db0ba4;Night;Evening;
c024b099-9cbb-49f5-bcf2-56c68ff5ac1c;Afternoon;Tree;
0d4a5f57-18b9-4be0-8f59-f4f541d50720;Evening;Kiwi;
88fc550a-650b-4c9f-9b00-2f93f0ee15bf;Tree;Tree;
0072b286-1c74-4fb7-9569-7359c30811e8;Kiwi;Lemon;
a3fc26a4-b7fc-4d45-9911-babf46a9bac8;Grape;Tree;
3ee71ead-b352-407e-a719-0f573b4dd17c;Apple;Banana;
f5cf4192-9031-4c2a-ba4f-cf0c803c5dbe;Kiwi;Morning;
345b0b60-6bda-4395-8d8f-7f7bdafa2f0d;Afternoon;Lemon;
3e74f748-6dc6-4aed-90a1-f4543e7a5629;Apple;Afternoon;
9eeb0bb1-39f3-461c-809f-a58ee06911fd;Honeydew;Tree;
b67fb4eb-d084-46bc-b8a1-a4d0a6201024;Lemon;Honeydew;
5135064b-6231-44de-9911-54f5e9dcab3d;Honeydew;Lemon;
f6ec7c85-59fe-434e-9c61-371d56e6ee39;Afternoon;Honeydew;
b51a515e-c3db-47c2-b7d3-d5cff247fd57;Night;Afternoon;
8e4211f1-5841-4497-9f21-4402f15a34f8;Kiwi;Evening;
9d2cc987-d9da-4d92-9fae-27a78c1a4a8d;Morning;Tree;
279b2e31-5db5-4359-a7a7-8e9c7549d9a2;Honeydew;Evening;
1ee3664d-46c6-49d2-9b10-702309562e0e;Apple;Tree;
467be7aa-1a3d-4980-9156-f31bf27d5e2c;Lemon;Kiwi;
077d5e07-8b3c-4c1c-a1ff-55aabeaf6391;Honeydew;Banana;
bccaacea-a35d-419d-b640-7a6431f4f61b;Afternoon;Lemon;
ee7d872a-d34f-44d5-b8ab-99bd657baba5;Night;Tree;
7f021d40-4574-4682-b8d3-1b2096f67406;Banana;Lemon;
c57fcf69-a4a1-4487-9c2a-32e9b693d393;Afternoon;Honeydew;
952ae6ee-bd7c-41e4-aa23-e10a0122c376;Night;Grape;
ef645a18-64a4-4e8b-9100-2f12977bd678;Kiwi;Tree;
487dcfe7-b7b4-40fb-a9e2-31ad2a4233ed;Tree;Kiwi;
17986f21-a9bd-46c1-bb03-c4ea23f86ace;Evening;Banana;
d7d3707d-d09b-478d-b594-04ed024c55a0;Tree;Kiwi;
de79e3b5-2a3c-4ce4-a590-c40abc996cb0;Kiwi;Kiwi;
b51bb8e3-c77e-4db2-8fd6-7cb82d74dd57;Grape;Night;
b231ca6d-8946-484f-8855-8a20e1f32ed2;Afternoon;Honeydew;
eebe5ff0-0d0b-47e3-aef0-92e260792281;Afternoon;Tree;
a50e5c09-ace5-4174-b2f1-b4a624c01291;Evening;Lemon;
b948aef3-a326-4a40-908d-bd22c0b33c3f;Night;Afternoon;
38104b8a-013f-4220-8ff2-de28de35c7d6;Grape;Lemon;
00e3a9f3-93c6-4218-8213-7351cd074da8;Tree;Lemon;
d69cc7f4-08cc-48f6-a653-c33e60d5fda8;Honeydew;Lemon;
c1b23396-ce14-498c-a5aa-7b7d1a4024c4;Morning;Kiwi;
f72e6561-b636-4e70-8137-4909a44b94d1;Grape;Grape;
23d578ca-ef9c-4148-aa5a-9ad23fb7e80a;Banana;Tree;
fc557135-908d-476b-827c-3c6306333a75;Lemon;Banana;
351e329c-b002-4684-93c3-a2e7b5b1d27e;Honeydew;Evening;
b38309d0-03b0-4433-a24a-5137ca56d4b9;Afternoon;Grape;
6d9f309c-645c-47a6-8b52-720e2eb0109f;Afternoon;Grape;
45d6dc85-5a2d-4c74-b01c-8c0fca56e2f9;Afternoon;Evening;
a4065b23-b67d-452b-af23-ec3027786fb8;Banana;Grape;
e4b8fd80-3498-486d-9600-2c97977c9947;Evening;Lemon;
e37dfa72-a6ba-4886-8abe-d07d92cc2097;Afternoon;Grape;
da7a727e-f36b-408a-8ad7-447a0c2b35a0;Banana;Evening;
2ea1ce64-ca68-49cd-9dad-248410fbd4d1;Tree;Apple;
9a915606-1d9f-4d12-bd6c-9cc8490e4405;Banana;Banana;
2ebe8da9-78b0-4168-bc47-c05af4a3de98;Evening;Lemon;
df28fde9-f055-4d3f-89d9-9629d657de9e;Honeydew;Honeydew;
17967e05-92d3-48cc-a4ee-236ed8b0664c;Night;Lemon;
706094f5-ce93-4e49-979c-0046b36fa465;Morning;Banana;
49a40ef7-b3e4-4609-8070-079a0d67aa77;Night;Kiwi;
edff247b-ee6a-4c5f-82d6-3ed346241898;Tree;Banana;
b6ebbf75-8e2c-43ac-967c-d2398b6612f8;Grape;Night;
e67553cd-c434-43b3-ac73-923c036575a5;Grape;Tree;
9c252e01-2da1-4dce-994c-8288d542b864;Grape;Afternoon;
958d7dd3-5dbe-43d0-86b4-5d9cca8e8e6f;Apple;Honeydew;
ab106026-6265-4343-b203-2dc9ef4def85;Morning;Lemon;
41273eeb-7b34-4749-84b3-e92606cf2c07;Grape;Tree;
ab27f56e-ded2-4ae6-ab9b-726d0e7e3027;Grape;Banana;
57bb4e30-48fe-4272-8199-6558fcad338d;Kiwi;Evening;
d97dcd73-3044-4627-aae0-dc386627793a;Night;Tree;
2a5ee97c-bfc0-4feb-9a69-9a149ffa1395;Kiwi;Tree;
95f656d9-1133-4cbd-b8fb-8695550c227b;Apple;Afternoon;
6ae9e62e-5650-4782-b9aa-20a62a1be41c;Afternoon;Grape;
fa2280c3-bfb6-4fa4-8608-3c0ed6ba4dab;Kiwi;Tree;
0aa2f34a-2333-4b1f-98e2-6b93de73bc09;Afternoon;Afternoon;
5a84ab69-897a-40c8-9c2e-c9f866fa0347;Tree;Kiwi;
e45b2b9e-b42b-405b-a41b-ae1d1621d8d7;Honeydew;Apple;
89fe3ff0-5a69-4b53-b6c6-37f89edb6c68;Night;Afternoon;
ed142177-6948-4fad-8909-5ddf0d049850;Banana;Tree;
7e4bf107-758d-4e12-9bf5-10994c22e304;Banana;Lemon;
1f69079b-e820-40de-ad12-09ee70e2823f;Night;Banana;
5fee3481-655c-44b4-8123-b5ab4b8d51de;Night;Night;
4f0352a9-53b5-41a6-b91d-7a18b845bdda;Grape;Lemon;
b7de228b-3bb4-4ac6-acb0-9244c4d779de;Tree;Lemon;
e0e32523-2306-4267-87fa-ef48f0413c31;Morning;Lemon;
fc3a30ab-6ce7-47fb-b054-7037d5d111fb;Lemon;Afternoon;
4ed67b37-c66c-4b9c-aeea-c6d878bf8775;Night;Morning;
d5dbf7ad-0602-4bd5-a188-e36e0cd2c256;Kiwi;Grape;
a19fda2f-45bb-4adb-8072-9531c116c81f;Evening;Lemon;
1d1dac92-e15d-4e53-bff0-94dc1be5e6c4;Afternoon;Banana;
5e38def2-bdca-4c9e-a735-2b0284386cc2;Honeydew;Honeydew;
d566da8e-cd44-4d4f-8b7e-35529556e9e0;Night;Apple;
529de371-b4f3-4363-a740-2f3e30331d73;Tree;Honeydew;
5fedf632-bd85-4ea4-9828-37f6394b9546;Afternoon;Lemon;
77290124-a273-4d6d-b0d0-d740359c0496;Afternoon;Evening;
bf5849a6-dfd1-4309-a1be-5e10d577b293;Apple;Morning;
38a65b13-f454-4604-94e1-a8fde67efe7c;Grape;Lemon;
c0f64bec-179a-46d9-91ad-15e3bce222fa;Morning;Night;
fbb3e64e-31db-43c8-9be9-6d7563efdec4;Morning;Banana;
654a51ec-d035-4951-bf97-9ac361dc3fbf;Tree;Lemon;
c5ddcd4b-bbe5-45a5-a332-60913d5cff46;Apple;Honeydew;
2bbac71d-d264-4232-a7b1-a6abfcc55c40;Grape;Tree;
4e3f4265-4f8b-45a7-a3ee-59c7f4661cde;Grape;Afternoon;
054da1eb-78b3-4aa2-8d86-963393c0001e;Night;Kiwi;
785a0c1d-320a-4623-899c-7b430c4bc73e;Lemon;Lemon;
aee4d405-c5a6-41b0-9bbe-295b81527a88;Night;Banana;
852b262f-19e9-44dd-84e8-ef2fb04f8bc7;Lemon;Afternoon;
06afa239-2cc1-4bb7-9b43-b6fa50c63c25;Lemon;Apple;
fddc044e-c286-4153-8fd7-4ecae33e6e59;Morning;Honeydew;
b22bc4a4-552a-471b-b795-6ec165bb1dbf;Afternoon;Evening;
f15a3b68-c957-4ecc-951a-95e93a61af41;Honeydew;Grape;
af6023e7-d71e-498d-aabb-3e6ede4d6dc4;Afternoon;Afternoon;
8900d5fd-f486-40e1-964e-a37ff14f0346;Evening;Night;
b6234f82-bb6c-45ea-b7e8-62eba379f79f;Kiwi;Honeydew;
19a0cc0f-6bf1-4fd4-8505-b865fe7c1a92;Lemon;Tree;
ca7bceb2-ce87-4e9c-8fe9-1a0f9d8e01e4;Tree;Lemon;
c7c4321b-0310-49ae-b4aa-c0befcf0d190;Grape;Night;
fa5da074-8a97-4cad-a184-760ea0696c1e;Morning;Honeydew;
2a114ace-a2da-486c-acf1-0cf73e12cf83;Apple;Banana;
3e7138d3-60dd-4f74-b3f7-ceeb2f2b4d2c;Lemon;Night;
8c4d33c3-c6fa-4e8b-a02e-0dfa128af14b;Kiwi;Banana;
0045844b-77ee-4357-a205-a4dbd5c88e65;Evening;Lemon;
0e878204-3b4c-42c3-98d6-ffc5576e01c5;Morning;Banana;
21ec8461-6790-43ba-921d-7efd281b2aef;Kiwi;Afternoon;
ab1b59ed-ff33-470b-8b98-74cf8a5d0065;Lemon;Honeydew;
cc531414-e6e1-4355-a110-8b44dccb679e;Kiwi;Tree;
ec8904b9-15b0-49c8-a40c-d5def1c1edaa;Kiwi;Honeydew;
f5f0fef8-1c2c-4409-865a-b1fd4a445553;Night;Lemon;
2e6beef4-d7fb-4176-b76d-1a95fc4312f5;Tree;Kiwi;
eaef7411-e5c3-4cc1-8f3e-93855f050cb5;Evening;Lemon;
e7e6f351-9435-4f02-91c6-4ea62da198fa;Afternoon;Apple;
7c5d1d03-e4df-41e8-911c-149e5bce6cc6;Night;Lemon;
5c49b148-2f63-44b4-b3f3-5b442d466f96;Afternoon;Tree;
37037f7c-de54-4619-b692-7917cefa63d2;Grape;Honeydew;
bc07ddf5-07ad-4a2a-a322-27e88e6e7e0f;Apple;Honeydew;
0402e4ca-f9e2-4389-a703-2e089059bbf5;Afternoon;Grape;
3c2b05e5-c0b3-406c-b5ef-92d57221dd93;Kiwi;Kiwi;
30f8a18d-33ab-458a-a1d8-7c8ee97b8385;Apple;Lemon;
b1aa7bb2-ce16-463e-a488-2de4c6c67a51;Grape;Lemon;
ae8bf5ae-d509-4465-b873-0c3186ed4de1;Honeydew;Lemon;
13991253-0909-4c66-846f-0bd51807dc49;Morning;Evening;
369ee690-2f1a-4cf8-849b-83d7bf72e6f5;Honeydew;Night;
33bfe5fb-556f-4cc1-82fa-ec73b3c9bf96;Morning;Morning;
bbcb2b32-7a60-41bb-8093-c94768a8e5b9;Morning;Apple;
08d7d9dc-a4b9-49f3-badd-cce5a46ec7c1;Lemon;Honeydew;
a8345074-52da-44de-b157-12021210456b;Banana;Grape;
677b0801-369a-4def-ae77-4a408a5ec4fb;Honeydew;Banana;
37213c45-a9e4-4a79-8e61-13c89e0d10bc;Afternoon;Honeydew;
23e77162-331d-49d6-b78f-f3c8ed377eb4;Morning;Kiwi;
c064fd5c-b049-44a1-a88e-43c4ab237414;Morning;Kiwi;
70873c74-d9a3-4ec0-8297-2c5dac2ff94e;Banana;Morning;
425b8ca9-3b3b-41c4-b49b-6970748333bc;Night;Afternoon;
373e682b-46ef-4656-93a6-9daeb7a5bea9;Banana;Grape;
91faa6c1-28d6-434b-a310-c0e852fce737;Honeydew;Morning;
cd42d120-c010-4c54-80c3-f99522d0cd78;Apple;Honeydew;
0d9f994d-76c4-4cd4-81ca-fad514d207bd;Apple;Banana;
06452cef-9a1d-4903-be04-4f6a7b5a3246;Evening;Banana;
b660786e-ec99-4619-8322-6d8fb9744386;Lemon;Honeydew;
8397061a-e870-48ef-9e1d-2b45091599e4;Night;Apple;
f7d9c758-35c1-445e-aa6e-ad45325e13ce;Morning;Lemon;
c397a6c5-9e82-47a2-af3a-11728735047b;Honeydew;Kiwi;
3223c9d8-12b9-4244-87c5-db6f798a0244;Banana;Grape;
1ec9f691-f066-418c-8005-a0872b265519;Banana;Grape;
91b583e5-7d9d-464d-89f3-b9a7758415b9;Kiwi;Tree;
e492ce5b-6703-4fb5-b631-55148cf2abe7;Grape;Afternoon;
1ab97947-4a01-42b8-851f-07d0ab01e301;Tree;Afternoon;
f1e474b6-0051-42d6-9303-a5760d65c6a3;Apple;Morning;
5f9904ff-bc0a-423a-8beb-38fccd439095;Banana;Night;
115cb140-c127-4331-9fbd-a7b325d9f77f;Morning;Tree;
b5ad6f98-0d7b-4f08-9a46-15ecbe7b230c;Banana;Afternoon;
fa4c16c5-82f1-4978-b9bb-7f84c49a887a;Lemon;Night;
629b7235-3d83-4561-a759-cd1827a110f0;Evening;Grape;
d02ac7bb-03d5-4dc9-91ec-c0639dfeb92f;Apple;Kiwi;
08539379-76a2-44ff-a74c-8350af302390;Banana;Grape;
7dbcfb27-10d8-43da-83b2-5c6ff13e7b6e;Tree;Evening;
d4c05f4a-1020-4ee5-a0d9-3459f36a8852;Night;Lemon;
464683f0-dfb3-47a5-9e9a-67c1134c31a8;Morning;Grape;
d76d4eeb-a243-42ab-a21f-aff16e43f252;Kiwi;Kiwi;
a8141a73-b856-485f-bcae-afb39ca5ebdc;Morning;Honeydew;
5d48e183-480b-4b74-bbde-68e3f822f69c;Night;Kiwi;
640d1041-f664-41c9-8d71-aeceb7f071f5;Night;Kiwi;
7380b9ae-d229-44b9-ae1b-476971033597;Apple;Evening;
be6569e4-c28c-4df4-829d-e8eb70775221;Kiwi;Afternoon;
dc0087a4-4059-4538-8381-0d088e274acf;Kiwi;Afternoon;
c0ff9c29-74ae-4469-aff9-81aa15a98875;Lemon;Kiwi;
56d1332c-ea16-485d-8616-a4782a94ac1d;Tree;Lemon;
89d47254-1eb5-4419-9b1f-a700b2e0495d;Afternoon;Evening;
b49f4ef7-f282-4cfd-9726-61951f30e2bd;Apple;Apple;
eb80dff3-5c64-4696-862a-ebebf7ea7935;Morning;Tree;
92e8a90b-25a8-4d13-8c10-9005d9b22415;Morning;Tree;
589dc048-83ff-4854-a256-bdffb5570347;Night;Apple;
3c7cbf49-93fd-4196-af21-a8f1910a5188;Evening;Tree;
fc2206a6-5232-43ab-b002-57ea151b781b;Tree;Honeydew;
133ce162-dbee-4e5d-af20-0c14a307d83a;Morning;Evening;
9d47610b-8af3-456e-b8fa-4bbe830fe971;Honeydew;Honeydew;
bdbca2c0-229b-4632-87a9-506ae600bd23;Banana;Banana;
7b76d0ac-4a36-4d7f-a0ec-6c6d42b594bb;Afternoon;Afternoon;
c929a616-e13f-4bb3-99a9-c25769413461;Apple;Honeydew;
e0cbd75d-b843-4cde-9af1-064c00df09dd;Afternoon;Apple;
a4d4552c-6790-46fe-afe0-9a65cd18724b;Evening;Morning;
bdb580c9-f0b7-4376-8d11-1c011e04db99;Apple;Night;
425829cb-3c09-473a-b9f7-d9f81fdd0678;Grape;Honeydew;
46a55c4f-e4bb-4988-ae41-a077d4bc5bb6;Apple;Honeydew;
a7ae3253-c877-4b91-aba7-7053ae49902b;Tree;Apple;
100c6e8d-7204-4004-b6dc-0eb4be7781b4;Grape;Evening;
34dcc786-5b3c-4332-bd22-5a3a7e717ef4;Grape;Kiwi;
39aa6819-e466-4c12-bca3-3728c447e56b;Banana;Banana;
89e4185f-a030-41d3-a0fe-ca8ebba341c2;Night;Afternoon;
7e309f82-c40c-4a45-961f-3b7543d07c30;Night;Evening;
fb335470-8658-4b44-923e-e672dd8c5634;Kiwi;Apple;
4b030fe4-8a5e-4eb9-89b4-3a297111ea0c;Lemon;Banana;
6832b6e0-3bcf-4dcf-b277-a21e6575dc0f;Grape;Grape;
352e405e-6726-4b98-9e8f-df67b0950af8;Lemon;Evening;
b58565ef-cc76-468d-b545-f97927a61626;Afternoon;Lemon;
5296334b-61ce-4c60-a368-db9ca62604ff;Kiwi;Morning;
d21a8bcb-c986-471c-b900-8536e331a8cb;Apple;Afternoon;
9cba9a7f-fbd0-4253-948a-3bfa9ce3a0cc;Afternoon;Honeydew;
a8781048-aec0-4642-a0cc-2ef819ce3105;Evening;Banana;
5788af05-171a-4a9e-8325-8ce1c5e2b6b5;Evening;Afternoon;
773f920f-6043-4199-b86d-cf7d305f1d50;Banana;Grape;
60c41cbd-65cd-45cc-99dc-e906e30beda8;Morning;Kiwi;
892dca50-0edd-4578-b172-c2c29d64e9aa;Night;Night;
d578510b-5846-40d3-9851-3aef6a81c8d2;Evening;Morning;
1534a94a-1bc5-4d28-bb79-2a3f9d0c773d;Tree;Honeydew;
cf86921d-6f46-4f9b-85a1-0cb8b139c02f;Banana;Afternoon;
80ee7907-cda7-4372-9f8d-05e2474e9605;Kiwi;Evening;
24dd120c-23de-453f-8700-ec2611e45cee;Lemon;Lemon;
132bd8ee-b563-49c6-8e58-07ef664eb501;Apple;Apple;
86f691b0-3581-416d-8f8b-4aee48b5ec64;Grape;Lemon;
eb99db42-a721-402e-b377-db2b13b2f40b;Tree;Night;
34d47d8d-c333-4690-b270-4837077d538d;Afternoon;Afternoon;
a4688116-0ef5-42c2-b714-234259090a96;Honeydew;Evening;
27dfa198-c426-4897-97ea-b0c31ae45a76;Evening;Grape;
44c21d49-cc24-46fa-a34a-e960e53a0b32;Tree;Tree;
36e0fe99-d82b-4267-a9f1-bdf7b9503ff5;Morning;Kiwi;
5102bc66-3656-45a6-868c-c6f7d457c6b8;Lemon;Banana;
c7c40a3c-c9e5-4d2b-abc6-e25ee13f9bd4;Tree;Evening;
fd7cb346-84a5-4142-b566-f6a1f6e43947;Honeydew;Apple;
09a41d9e-5b1e-4e81-902d-f91f81f035ec;Banana;Kiwi;
b7f720c1-c608-4c13-b89c-9a1da35465ee;Afternoon;Afternoon;
1419cc3b-0a6e-4e65-b7b6-9e79421ff43d;Kiwi;Banana;
271331cc-e0cb-4e40-a3ef-d1a3f858d65b;Evening;Honeydew;
7869e215-6b4f-4413-9e43-de27c1f9ef86;Night;Morning;
52e31d1c-e40d-43f9-b7c1-8c5d8a5ec08d;Tree;Grape;
df4a9574-fca8-4b6b-8544-90424049d844;Afternoon;Honeydew;
01214fe8-18cb-4130-acfb-807ae86d42de;Honeydew;Morning;
ce1f2e14-6beb-47f9-bdfa-798a4f727119;Honeydew;Night;
3ca50cb9-6fd3-4c96-884d-6c158f39a234;Afternoon;Afternoon;
ef902fc7-bc61-4022-b8ca-24938a6f2909;Banana;Tree;
c6dd8f15-7c4d-4879-a039-231b009f4e25;Lemon;Lemon;
b07063af-4b94-449a-8b43-726a5f7461f7;Banana;Night;
2fd4be76-4767-4d9e-91bc-14d1483c10e9;Kiwi;Afternoon;
d17512b9-89bf-4777-bf91-e2ce848e42fc;Night;Afternoon;
6c1786ff-51e0-4daa-bd6e-116611194fa3;Honeydew;Kiwi;
b7e9b7b6-ee4c-4145-9e36-ac88d1494287;Grape;Afternoon;
6c82d5d6-b3bb-49b1-9b47-a131530d77b5;Grape;Lemon;
1ce4f58f-09b9-47da-a381-fdc54ef189f7;Morning;Lemon;
5defdadc-2861-473e-bbe8-0b8ccb94a498;Afternoon;Night;
c1789010-47c9-4851-91d9-4894f5f0029c;Honeydew;Morning;
66d5a0a2-e08c-480b-acb9-80c66f8f76ff;Banana;Banana;
247612dd-3c1f-4a52-bd63-4130e3f35a24;Grape;Honeydew;
3809da53-4cc3-4668-8ae8-5958659af193;Lemon;Banana;
4bbbd4a7-f671-4ac5-82f0-8e859b63e769;Morning;Morning;
948c673b-c880-4d43-81ae-d8fccbbf385d;Afternoon;Tree;
88797adb-d95a-4aed-bb16-ade444be7efc;Evening;Night;
4a72531d-8b33-408e-8ff4-439261282382;Afternoon;Banana;
a7f35ac3-a07e-411b-938c-2520fdd5d8a7;Morning;Evening;
2c4f6931-4d55-4bbf-b1d5-6cccb14f323e;Tree;Kiwi;
a6873a24-6289-458f-9066-963cd2c1bfb6;Apple;Honeydew;
73c0ad6f-f8cc-4b64-816c-8409669a0447;Lemon;Kiwi;
5b663d5b-55f7-4da1-8d88-82aa2b66f881;Tree;Grape;
e28d584e-0d98-469e-b331-e5af4f45dd14;Night;Banana;
420c5e66-c632-40a7-8975-5bcd783090fc;Honeydew;Grape;
501017c1-39d3-4b71-807a-794b1329eb1e;Lemon;Evening;
a2d4040d-8891-4e89-9a22-608de1693105;Night;Grape;
835e0b38-e4f2-4ef0-b8cf-00b230bc4816;Night;Evening;
affa3f83-527a-4bbd-9c5e-7b7261f0374d;Tree;Morning;
41329f84-7d5b-43b2-b00c-6db9d8994aee;Lemon;Apple;
9d028457-9313-4d66-afe7-7d045f12eaa4;Evening;Kiwi;
926fcb78-56bd-4fd8-a70a-ee1f6b831f75;Grape;Honeydew;
f915ea06-6ca2-44e2-944c-2b9f78e88c2c;Grape;Lemon;
5195dccd-00fb-4e2e-a36b-f7d779ca2fef;Grape;Evening;
